year,geography,measure,adjustment,analysis,domain,condition,primary_sex,primary_age,primary_dual,fips,county,state,urban,primary_race,primary_denominator,analysis_value
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47023,Chester County,TENNESSEE,Urban,All,"undefined",49264
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47025,Claiborne County,TENNESSEE,Rural,All,"undefined",47560
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47027,Clay County,TENNESSEE,Rural,All,"undefined",57705
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47029,Cocke County,TENNESSEE,Rural,All,"undefined",46292
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47031,Coffee County,TENNESSEE,Rural,All,"undefined",49031
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47033,Crockett County,TENNESSEE,Rural,All,"undefined",38349
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47035,Cumberland County,TENNESSEE,Rural,All,"undefined",43307
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47037,Davidson County,TENNESSEE,Urban,All,"undefined",50778
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47039,Decatur County,TENNESSEE,Rural,All,"undefined",62641
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47041,DeKalb County,TENNESSEE,Rural,All,"undefined",51490
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47043,Dickson County,TENNESSEE,Urban,All,"undefined",53168
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47045,Dyer County,TENNESSEE,Rural,All,"undefined",46084
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47047,Fayette County,TENNESSEE,Urban,All,"undefined",43000
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47049,Fentress County,TENNESSEE,Rural,All,"undefined",48396
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47051,Franklin County,TENNESSEE,Rural,All,"undefined",49712
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47053,Gibson County,TENNESSEE,Rural,All,"undefined",48773
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47055,Giles County,TENNESSEE,Rural,All,"undefined",47488
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47057,Grainger County,TENNESSEE,Urban,All,"undefined",33698
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47059,Greene County,TENNESSEE,Rural,All,"undefined",47927
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47061,Grundy County,TENNESSEE,Rural,All,"undefined",41492
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47063,Hamblen County,TENNESSEE,Urban,All,"undefined",46296
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47065,Hamilton County,TENNESSEE,Urban,All,"undefined",45021
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47069,Hardeman County,TENNESSEE,Rural,All,"undefined",35835
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47071,Hardin County,TENNESSEE,Rural,All,"undefined",50713
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47073,Hawkins County,TENNESSEE,Urban,All,"undefined",39586
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47075,Haywood County,TENNESSEE,Rural,All,"undefined",41355
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47077,Henderson County,TENNESSEE,Rural,All,"undefined",40659
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47079,Henry County,TENNESSEE,Rural,All,"undefined",51923
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47081,Hickman County,TENNESSEE,Urban,All,"undefined",49685
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47083,Houston County,TENNESSEE,Rural,All,"undefined",45384
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47085,Humphreys County,TENNESSEE,Rural,All,"undefined",49971
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47087,Jackson County,TENNESSEE,Rural,All,"undefined",30831
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47089,Jefferson County,TENNESSEE,Urban,All,"undefined",36201
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47091,Johnson County,TENNESSEE,Rural,All,"undefined",48194
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47093,Knox County,TENNESSEE,Urban,All,"undefined",42392
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47095,Lake County,TENNESSEE,Rural,All,"undefined",49875
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47097,Lauderdale County,TENNESSEE,Rural,All,"undefined",43103
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47099,Lawrence County,TENNESSEE,Rural,All,"undefined",52507
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47101,Lewis County,TENNESSEE,Rural,All,"undefined",38507
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47103,Lincoln County,TENNESSEE,Rural,All,"undefined",40808
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47105,Loudon County,TENNESSEE,Urban,All,"undefined",41607
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47107,McMinn County,TENNESSEE,Rural,All,"undefined",43625
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47109,McNairy County,TENNESSEE,Rural,All,"undefined",46857
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47111,Macon County,TENNESSEE,Urban,All,"undefined",57048
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47113,Madison County,TENNESSEE,Urban,All,"undefined",45861
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47115,Marion County,TENNESSEE,Urban,All,"undefined",47028
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47117,Marshall County,TENNESSEE,Rural,All,"undefined",47383
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47119,Maury County,TENNESSEE,Rural,All,"undefined",47702
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47121,Meigs County,TENNESSEE,Rural,All,"undefined",44088
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47123,Monroe County,TENNESSEE,Rural,All,"undefined",39216
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47125,Montgomery County,TENNESSEE,Urban,All,"undefined",47799
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47129,Morgan County,TENNESSEE,Rural,All,"undefined",43704
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47131,Obion County,TENNESSEE,Rural,All,"undefined",54927
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47133,Overton County,TENNESSEE,Rural,All,"undefined",62486
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47135,Perry County,TENNESSEE,Rural,All,"undefined",46448
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47139,Polk County,TENNESSEE,Urban,All,"undefined",38126
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47141,Putnam County,TENNESSEE,Rural,All,"undefined",48998
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47143,Rhea County,TENNESSEE,Rural,All,"undefined",40971
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47145,Roane County,TENNESSEE,Rural,All,"undefined",35713
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47147,Robertson County,TENNESSEE,Urban,All,"undefined",42519
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47149,Rutherford County,TENNESSEE,Urban,All,"undefined",44794
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47151,Scott County,TENNESSEE,Rural,All,"undefined",40086
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47153,Sequatchie County,TENNESSEE,Urban,All,"undefined",38547
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47155,Sevier County,TENNESSEE,Rural,All,"undefined",45205
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47157,Shelby County,TENNESSEE,Urban,All,"undefined",51240
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47159,Smith County,TENNESSEE,Urban,All,"undefined",57109
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47161,Stewart County,TENNESSEE,Urban,All,"undefined",51882
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47163,Sullivan County,TENNESSEE,Urban,All,"undefined",37799
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47165,Sumner County,TENNESSEE,Urban,All,"undefined",46941
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47167,Tipton County,TENNESSEE,Urban,All,"undefined",51058
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47169,Trousdale County,TENNESSEE,Urban,All,"undefined",45727
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47171,Unicoi County,TENNESSEE,Urban,All,"undefined",43292
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47173,Union County,TENNESSEE,Urban,All,"undefined",60785
2017,County,Average total cost,Unsmoothed actual,Base measure,Primary chronic conditions,"Acute myocardial infarction",All,All,Dual & non-dual,47177,Warren County,TENNESSEE,Rural,All,"undefined",44334
